Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2010-01-04,37.881797790527344,37.9420583948111,37.355890481856136,37.64623475001984,27809100
2010-01-05,38.029720306396484,38.04615426226346,37.69007407303603,37.90372385838895,30174700
2010-01-06,38.358402252197266,38.67613925032964,37.9858840218621,38.04614463114721,35044700
2010-01-07,38.237884521484375,38.38031488672721,38.029709991523255,38.29266575269624,27192100
2010-01-08,38.08448028564453,38.210480842833036,37.92013663920511,38.17761294945292,24891800
2010-01-11,38.51179504394531,38.63231208138016,38.15571077003042,38.31457926699368,30685000
2010-01-12,38.320045471191406,38.34195879454768,38.084482469535324,38.19404908631668,31496700
2010-01-13,38.16667175292969,38.36936694092488,37.942067412296794,38.325540276567956,24884400
2010-01-14,38.17215347290039,38.205021383414305,37.99137160599185,38.09545889534059,18630800
2010-01-15,37.85988998413086,38.177627002223666,37.60789295653531,38.155713672057914,29411900
2010-01-19,37.947532653808594,37.99135930666604,37.48188596093227,37.657188392822405,26081900
2010-01-20,37.268253326416016,37.61338315135849,37.21347207501705,37.55859772041795,34629500
2010-01-21,36.53963851928711,37.33398103116564,36.43007605259913,37.317547079116466,39114000
2010-01-22,36.210941314697266,36.780675247961064,36.15616008986296,36.44102496672508,39085500
2010-01-25,36.07399368286133,36.57251254571621,35.98634454076292,36.45747069572056,29305100
2010-01-26,36.11233139038086,36.56154409581224,35.88224775140025,35.95894229772712,34083300
2010-01-27,35.9041633605957,36.18902823943024,35.608339728994686,35.96990333857578,35723500
2010-01-28,35.58642578125,36.07398578235001,35.372776080971995,36.07398578235001,37349800
2010-01-29,35.29608154296875,36.05755184514671,35.07147309004025,35.690513045011336,40880500
2010-02-01,36.254756927490234,36.380757467829945,35.80006495868548,36.03014854065719,37703000
2010-02-02,36.68207550048828,36.7697288232795,36.413644513636015,36.556079073401506,34057900
2010-02-03,36.48485565185547,36.82998534759127,36.46294232359129,36.63824477016471,24024700
2010-02-04,35.45493698120117,36.34788272918392,35.43302366364149,36.304056094064556,33858200
2010-02-05,35.498783111572266,35.553564345787294,34.81948452254721,35.443997697816975,42297500
2010-02-08,35.48222732543945,36.110816578796396,35.47671220376292,35.79101103724663,30519400
2010-02-09,35.950923919677734,36.23213632545514,35.59803173497171,35.901300428144076,36243300
2010-02-10,35.757938385009766,35.961955898130356,35.37747897784821,35.88476099193486,21699100
2010-02-11,35.97297286987305,36.105310567250655,35.51531867189439,35.669708445362446,23555200
2010-02-12,35.73038101196289,35.91785320522499,35.443653389928095,35.63112978999823,30636200
2010-02-16,36.54642868041992,36.60156729191547,35.88475692886048,36.083259295689594,30514900
2010-02-17,36.25969696044922,36.64015623622596,36.15493067816012,36.57950251561705,21821800
2010-02-18,36.369972229003906,36.441651982828695,36.033621325939926,36.28175131712764,22536700
2010-02-19,36.32035827636719,36.524371554891815,36.07774334319595,36.16596427819966,24264600
2010-02-22,36.06120681762695,36.45821159320705,35.97849678824663,36.44718134565935,20469700
2010-02-23,35.80756759643555,36.149429564922265,35.37196534635071,35.984013704727516,33372900
2010-02-24,36.14390563964844,36.32035168443825,35.713814461593074,35.84615215028958,21469600
2010-02-25,35.9178352355957,35.93437639651296,35.49326334709771,35.62559684124169,25668800
2010-02-26,35.84064483642578,36.06120349216508,35.796532263916625,35.98400859367729,20129700
2010-03-01,36.06120681762695,36.138401723233436,35.89027163509245,36.03915052933841,18798600
2010-03-02,36.11081314086914,36.27623312097438,35.92334108976773,36.2045533732247,24823900
2010-03-03,36.07774353027344,36.37549707521676,36.050172121613265,36.265215647382384,22279800
2010-03-04,36.06120681762695,36.188025216777525,35.88476071812545,36.03363540556456,21961100
2010-03-05,36.65119171142578,36.678758911306616,36.270728174538476,36.369979349082726,26837900
