Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-01-04,23.130054473876953,23.242154611587466,22.861013003027253,22.88343360074159,38409100
2010-01-05,23.137531280517578,23.242159332338396,22.898383891380064,23.055325256395854,49749600
2010-01-06,22.995529174804688,23.22720293681964,22.80869517388901,23.077735165914977,58182400
2010-01-07,22.756380081176758,22.943214067309803,22.56207256454677,22.890899353831188,50559700
2010-01-08,22.913318634033203,23.077732019266325,22.599437498275346,22.62933161855234,51197400
2010-01-11,22.621870040893555,22.988064655187316,22.509769881486218,22.95069698509763,68754700
2010-01-12,22.47239875793457,22.719019640903415,22.352825082884866,22.53218559545942,65912100
2010-01-13,22.68164825439453,22.808695433480356,22.427553896222875,22.614387899264955,51863500
2010-01-14,23.137531280517578,23.242159332338396,22.614396723136988,22.651762968153143,63228100
2010-01-15,23.062789916992188,23.346776975970204,22.950688374213442,23.227203327407846,79913200
2010-01-19,23.242156982421875,23.34678359823346,22.92827570955638,22.980589017462172,46575700
2010-01-20,22.861013412475586,23.12258135543861,22.651758773019044,23.02542685570033,54849500
2010-01-21,22.427555084228516,22.958162996768195,22.420081552659315,22.87595700036778,73086700
2010-01-22,21.64286231994629,22.56956074715544,21.553182746623545,22.420092891042707,102004600
2010-01-25,21.91189193725586,22.16598629877359,21.747478525568646,21.852105112512298,63373000
2010-01-26,22.046419143676758,22.307987113518394,21.74001139842622,21.8222188412015,66639900
2010-01-27,22.1734619140625,22.285562042813844,21.68769373918636,21.934314592611507,63949500
2010-01-28,21.79231834411621,22.322927662338856,21.59053727554857,22.30050706846567,117513700
2010-01-29,21.05992889404297,22.360293374474473,20.671313828507948,22.345346312239208,193888500
2010-02-01,21.23182487487793,21.284138189548298,20.865630246754453,21.216877806277562,85931100
2010-02-02,21.269193649291992,21.299087790046347,21.030046224981497,21.201934683456866,54413700
2010-02-03,21.39623260498047,21.515807696228016,21.015092436082824,21.119719037315075,61397900
2010-02-04,20.80584144592285,21.299083260015053,20.783420845125647,21.209402282257024,77850000
2010-02-05,20.94036102294922,21.134668609312108,20.60405915704601,20.925413956591143,80960100
2010-02-08,20.71615982055664,20.985201319989432,20.604059670936554,20.932888011862108,52820600
2010-02-09,20.932886123657227,21.179507000747815,20.738578549975156,20.902991992892012,59195800
2010-02-10,20.91793441772461,21.104768417267092,20.80583430308518,20.947828541857948,48591300
2010-02-11,21.015092849731445,21.22434605631477,20.7012116144259,20.87309858424236,65993700
2010-02-12,20.873098373413086,20.970251443283967,20.611530442395345,20.783417410475657,81117200
2010-02-16,21.28605842590332,21.30107538910522,21.038284261457736,21.120874694875308,51935600
2010-02-17,21.466257095336914,21.511306551602328,21.293566319572513,21.421207639071504,45882900
2010-02-18,21.751575469970703,21.79662636504752,21.406193866961413,21.466260294967228,42856500
2010-02-19,21.601408004760742,21.714032367252074,21.541341582625602,21.616424968318643,44451800
2010-02-22,21.571367263793945,21.72904246715336,21.511300860632264,21.653959105177258,36707100
2010-02-23,21.271041870117188,21.64645736477658,21.090842604532256,21.533833002798055,52266200
2010-02-24,21.496288299560547,21.616422562557165,21.308580572266774,21.413697873376776,43165900
2010-02-25,21.47376251220703,21.51130348172133,21.038280678198678,21.22598838996256,48735300
2010-02-26,21.526325225830078,21.661475037467728,21.40619237817361,21.511308261848892,40370600
2010-03-01,21.789108276367188,21.811632281878826,21.421201388018655,21.601400592591652,43805400
2010-03-02,21.368650436401367,21.99934861646447,21.20346812527876,21.834166305341864,93123900
2010-03-03,21.368650436401367,21.481276236631345,21.286059996888334,21.40619284717687,48442100
2010-03-04,21.496288299560547,21.511305261447163,21.225990146083003,21.36864698771693,42890600
2010-03-05,21.466257095336914,21.533831995783228,21.338615775837923,21.51881503299596,56001800
2010-03-08,21.496288299560547,21.72153843157086,21.39868091149016,21.413697873376776,39414500
2010-03-09,21.623929977416992,21.856688594310352,21.436222246946024,21.443730728016423,50271600
2010-03-10,21.751575469970703,21.856692793053334,21.623934131446266,21.668985026523085,44891400
2010-03-11,21.909244537353516,21.91675301774112,21.66147041294744,21.69150290240165,35349700
2010-03-12,21.976821899414062,22.05941232877023,21.804131127373644,22.014362873476287,31700200
2010-03-15,21.99183464050293,22.051901046730446,21.781601502658578,21.90924279490406,37512000
2010-03-16,22.051902770996094,22.14200167133427,21.92426146877018,22.089443740787633,36723500
2010-03-17,22.247119903564453,22.42732058763931,22.074429132763765,22.149512512445565,50385700
2010-03-18,22.232105255126953,22.314695687166108,22.149513390991387,22.24712078598181,43845200
2010-03-19,22.21708106994629,22.44983819164166,22.036881869398652,22.344722349346192,81332100
2010-03-22,22.224592208862305,22.29967557610059,22.06691699445229,22.149508841624016,37718200
2010-03-23,22.4348201751709,22.44983713253207,22.081930269758622,22.217080021817416,42026600
2010-03-24,22.262130737304688,22.412297455328392,22.22458977384674,22.314688658984196,33987700
2010-03-25,22.53243064880371,22.952895461648666,22.374755448926862,22.39728088665098,73168700
2010-03-26,22.26964569091797,22.67509508820158,22.217087753958175,22.592503226066835,55595500
2010-03-29,22.21708106994629,22.389771791459115,22.187047153807043,22.307179954172135,33336000
2010-03-30,22.352235794067383,22.419810688296916,22.14951111137878,22.247118496323516,34954800
2010-03-31,21.99183464050293,22.314690678915778,21.90173431511361,22.25462427268826,63760000
2010-04-01,21.894224166870117,22.179540648780296,21.488776313755622,22.036882407825207,74768100
2010-04-05,21.976821899414062,22.09695473492882,21.796622646141927,21.871704594266376,34331200
2010-04-06,22.014354705810547,22.209570849117913,21.759072167031366,21.88671343642096,47366800
2010-04-07,22.03689193725586,22.194565772734524,21.8792166696806,21.894233634610927,58318800
2010-04-08,22.464862823486328,22.5099122809877,21.999346988984033,22.014363952183302,63713800
2010-04-09,22.780200958251953,22.832758872131066,22.449835086888708,22.48737747687075,54752500
2010-04-12,22.765188217163086,22.892829502542927,22.682596376006714,22.712630293553037,37068800
2010-04-13,22.862796783447266,22.900337747900508,22.62252974182013,22.637546700439827,41374600
2010-04-14,23.14061164855957,23.27576146036812,23.0204788007512,23.11808763465582,68941200
2010-04-15,23.178152084350586,23.23821850313859,23.058017814678195,23.140609677547843,52745400
2010-04-16,23.02798080444336,23.260737952580005,22.97542287732503,23.11808113100057,88703100
2010-04-19,23.305789947509766,23.463463736412294,23.09555679687689,23.10306527712408,64970300
2010-04-20,23.546051025390625,23.606117423635155,23.373358877353684,23.44093375439077,52199500
2010-04-21,23.523530960083008,23.65117226450865,23.44844758710977,23.523530960083008,55343100
2010-04-22,23.568580627441406,23.673697923407648,23.200673671800157,23.3057909677664,84847600
2010-04-23,23.245725631713867,23.71124145298145,23.012968437128272,23.36585990179614,126766600
2010-04-26,23.358352661132812,23.48599398728477,23.170644912797375,23.275760793594348,63649300
2010-04-27,23.16313362121582,23.46346569570154,23.088050244570315,23.238216997861326,68730900
2010-04-28,23.20818328857422,23.275758184969252,22.99044306959846,23.2156917695177,64557900
2010-04-29,23.275758743286133,23.59861627111874,23.027984594593068,23.22320080751735,52665200
2010-04-30,22.930376052856445,23.33582398849851,22.91535909136326,23.328315507751917,63214800
